LIM	Fe10uM	Fe100uM	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	id
27.2892875671387	NaN	27.1489028930664				6	6	6	22.3	22.3	22.3	35.707	0	4.8774	1347900000	7	A6T9L8	A6T9L8	837
27.9310207366943	27.098596572876	27.3423690795898				6	6	6	21.8	21.8	21.8	39.388	0	2.8238	2231000000	16	A6T9L9	A6T9L9	838
28.3736782073975	28.3838310241699	28.5471115112305				10	10	10	41.6	41.6	41.6	31.616	0	22.557	4123000000	42	A6T9M2	A6T9M2	839
29.7310447692871	29.6476364135742	29.3756084442139				10	10	10	45.9	45.9	45.9	32.085	0	64.549	9331600000	82	A6T9P4	A6T9P4	841
30.0752429962158	29.5690479278564	29.5461978912354				5	5	5	45.1	45.1	45.1	21.288	0	19.271	10444000000	60	A6T9P8	A6T9P8	842
NaN	NaN	26.1727962493896				3	3	3	15.9	15.9	15.9	32.859	0	25.32	476840000	7	A6T9R5	A6T9R5	843
27.5411529541016	28.0591907501221	28.1371021270752				4	4	4	8.9	8.9	8.9	52.427	0.0035762	0.77526	2915800000	27	A6T9R6	A6T9R6	844
NaN	27.1900615692139	26.9666137695313				2	2	2	44.1	44.1	44.1	7.2401	0	4.6785	1334900000	10	A6T9R7	A6T9R7	845
30.4700965881348	30.730583190918	30.6856422424316				20	20	20	36.4	36.4	36.4	77.038	0	100.4	18923000000	151	A6T9R9	A6T9R9	847
31.6275520324707	31.7301559448242	31.9441833496094				7	7	7	87.9	87.9	87.9	10.647	0	188.11	42599000000	179	A6T9S1	A6T9S1	849
29.8383846282959	29.3435554504395	28.9720726013184				4	4	4	17.7	17.7	17.7	33.902	0	54.705	8394100000	69	A6T9S2	A6T9S2	850
32.1501846313477	31.9054183959961	31.973482131958				20	20	20	71.6	71.6	71.6	37.205	0	143.28	49921000000	208	A6T9S3	A6T9S3	851
33.3984413146973	33.1267471313477	33.2306251525879				26	26	26	57.1	57.1	57.1	59.162	0	290.62	117850000000	662	A6T9S8	A6T9S8	852
27.1842136383057	NaN	NaN				3	3	3	9.9	9.9	9.9	50.383	0	6.7166	1286200000	11	A6T9S9	A6T9S9	853
NaN	28.011775970459	27.8137989044189				5	5	5	29.7	29.7	29.7	27.201	0	18.316	2364600000	27	A6T9T0	A6T9T0	854
32.497371673584	32.0505867004395	32.1613388061523				20	20	20	62.4	62.4	62.4	51.213	0	144.85	58427000000	297	A6T9T4	A6T9T4	855
27.9359397888184	29.0946502685547	28.5055847167969				15	15	15	27.4	27.4	27.4	72.822	0	27.2	4568600000	58	A6T9U4	A6T9U4	858
30.2028732299805	30.3447914123535	30.0073986053467				10	10	10	59.9	59.9	59.9	24.279	0	53.3	14265000000	71	A6T9U9	A6T9U9	859
29.6916065216064	29.358829498291	29.4197578430176				6	6	6	32.3	32.3	32.3	21.992	0	11.07	8683800000	74	A6T9V0	A6T9V0	860
29.3546447753906	29.1826934814453	29.0165100097656				8	8	8	43.8	43.8	43.8	22.15	0	10.174	7072400000	62	A6T9V3	A6T9V3	861
32.2014961242676	32.130916595459	32.0153617858887				31	31	31	68	68	68	61.481	0	129.4	53391000000	296	A6T9V4	A6T9V4	862
26.8625450134277	NaN	NaN				2	2	2	12.4	12.4	12.4	37.695	0	6.4826	926130000	10	A6T9V5	A6T9V5	863
29.3495216369629	29.4172286987305	29.4046268463135				10	10	10	40.7	40.7	40.7	33.164	0	33.293	8174500000	58	A6T9W0	A6T9W0	865
33.7615547180176	33.7342987060547	33.5337371826172				16	16	16	45.2	45.2	45.2	39.27	0	214.95	158490000000	344	A6T9W2;A6TJ37	A6T9W2	866
32.7943878173828	32.8001823425293	32.6669387817383				20	20	20	79.9	79.9	79.9	36.23	0	192.97	83138000000	312	A6T9W8	A6T9W8	868
28.2990665435791	28.1177711486816	28.6545867919922				5	5	5	19.9	19.9	19.9	38.061	0	17.583	4067300000	30	A6T9W9	A6T9W9	869
27.4597358703613	27.2542591094971	NaN				5	5	5	74.7	74.7	74.7	8.78	0.00045935	1.7603	1592400000	16	A6T9X2	A6T9X2	870
29.2686309814453	29.5160694122314	29.2939987182617				7	7	7	17.8	17.8	17.8	76.629	0	7.6461	7321200000	27	A6T9X6	A6T9X6	871
28.6925773620605	28.2256088256836	28.5439567565918				7	7	7	38.8	38.8	38.8	22.899	0	7.6346	4392600000	46	A6T9X8	A6T9X8	872
NaN	27.4133987426758	26.9292640686035				6	6	6	39.8	39.8	39.8	23.404	0	3.1035	1417600000	12	A6T9Y0	A6T9Y0	873
33.813907623291	33.4554405212402	33.7948303222656				13	13	13	71.1	71.1	71.1	22.375	0	214.13	160500000000	412	A6T9Y3	A6T9Y3	874
27.9425163269043	28.6016998291016	28.1368103027344				5	5	5	32.9	32.9	32.9	30.866	0	13.063	3658300000	30	A6T9Y4	A6T9Y4	875
34.4829750061035	34.1257019042969	34.3925628662109				27	27	27	77.6	77.6	77.6	47.737	0	323.31	250320000000	677	A6T9Y5	A6T9Y5	876
31.5820617675781	31.5176086425781	31.6606559753418				11	11	11	59.6	59.6	59.6	25.509	0	198.1	37999000000	172	A6T9Y6	A6T9Y6	877
28.9850311279297	28.8480072021484	29.0064754486084				4	4	4	42	42	42	13.621	0	8.9634	5470400000	32	A6T9Y7	A6T9Y7	878
27.5048561096191	27.7257137298584	27.5301742553711				3	3	3	8.6	8.6	8.6	40.064	0	3.648	2058300000	18	A6T9Y8	A6T9Y8	879
34.3836975097656	34.0853118896484	34.2013320922852				9	9	9	82.2	82.2	82.2	14.272	0	267.04	234390000000	352	A6T9Y9	A6T9Y9	880
32.4795379638672	31.9667549133301	32.0168952941895				8	8	8	46.6	46.6	46.6	16.773	0	95.161	56400000000	150	A6T9Z1	A6T9Z1	881
30.2504978179932	30.098575592041	30.1804237365723				6	6	6	60.7	60.7	60.7	17.665	0	86.322	13906000000	114	A6T9Z5	A6T9Z5	882
30.4599914550781	30.6745510101318	30.4366683959961				7	7	7	35.2	35.2	35.2	33.639	0	60.154	17701000000	108	A6T9Z6	A6T9Z6	883
26.8389587402344	NaN	NaN				2	2	2	14.1	14.1	14.1	21.962	0	2.4481	970100000	12	A6T9Z8	A6T9Z8	884
31.1382141113281	30.9802417755127	30.7451152801514				9	9	9	31.5	31.5	31.5	39.402	0	28.398	24322000000	57	A6T9Z9	A6T9Z9	885
32.4965744018555	32.6190795898438	32.6307220458984				9	9	9	47.4	47.4	47.4	14.854	0	80.078	74273000000	175	A6TA00	A6TA00	886
29.3617172241211	29.372917175293	29.0502014160156				6	6	6	52.1	52.1	52.1	23.606	0	31.939	7440400000	63	A6TA01	A6TA01	887
34.8624725341797	34.8041000366211	34.7752571105957				6	6	6	53.9	53.9	53.9	12.903	0	323.31	357780000000	328	A6TA02	A6TA02	888
34.2415008544922	34.1822280883789	34.3322296142578				11	11	11	82.4	82.4	82.4	21.177	0	212.43	237090000000	495	A6TA04	A6TA04	889
31.8208999633789	31.9335479736328	31.8509902954102				17	17	17	62.2	62.2	62.2	38.061	0	190.52	44582000000	260	A6TA06	A6TA06	890
29.6352081298828	30.0930328369141	30.306173324585				14	14	14	48.2	48.2	48.2	38.593	0	23.615	12507000000	103	A6TA09	A6TA09	891
32.6076316833496	32.1616439819336	32.0921897888184				11	11	11	64.9	64.9	64.9	23.054	0	125.67	61497000000	216	A6TA10	A6TA10	892
NaN	NaN	28.0093307495117				3	3	3	7.9	7.9	7.9	49.641	0	3.7302	2008200000	5	A6TA11	A6TA11	893
31.9158706665039	32.1659812927246	32.0582847595215				8	8	8	63.5	63.5	63.5	20.839	0	112.06	52125000000	144	A6TA14	A6TA14	894
35.1990966796875	34.8382301330566	34.9457473754883				14	14	14	69.7	69.7	69.7	23.244	0	323.31	398910000000	686	A6TA21	A6TA21	895
33.808349609375	33.2570762634277	33.6085243225098				28	28	28	62	62	62	59.971	0	202.46	145690000000	506	A6TA26	A6TA26	897
26.6969738006592	NaN	NaN				3	3	3	16	16	16	35.505	0	17.94	638730000	8	A6TA29	A6TA29	898
28.1882839202881	27.3187198638916	27.6637096405029				5	5	5	18.9	18.9	18.9	35.565	0	5.2389	2566900000	18	A6TA30	A6TA30	899
30.2897167205811	30.17578125	30.0774993896484				4	4	4	37.1	37.1	37.1	18.126	0	58.987	14006000000	84	A6TA31	A6TA31	900
28.7567386627197	29.1224727630615	28.8302249908447				6	6	6	33.3	33.3	33.3	18.32	0	13.727	5811500000	49	A6TA32	A6TA32	901
27.9423332214355	27.9376945495605	NaN				3	3	3	61	61	61	9.1954	0	10.02	2723100000	18	A6TA56	A6TA56	904
27.6952133178711	28.2422389984131	28.2113742828369				4	4	4	100	100	100	5.0695	0	27.715	3546600000	34	A6TA58	A6TA58	905
29.2937145233154	28.7925148010254	28.9057216644287				11	11	11	30.1	30.1	30.1	60.325	0	28.2	6323100000	42	A6TA67	A6TA67	907
32.0648460388184	31.3085975646973	31.0453357696533				12	12	12	59.4	59.4	59.4	26.672	0	126.69	36095000000	135	A6TA68	A6TA68	908
28.7077884674072	29.0296726226807	28.9970836639404				8	8	8	29.1	29.1	29.1	47.94	0	37.649	5763900000	37	A6TA89	A6TA89	909
28.8628540039063	29.1472568511963	29.3558959960938				11	11	11	21.2	21.2	21.2	65.374	0	47.605	6825300000	59	A6TA90	A6TA90	910
29.4339485168457	29.6153621673584	29.6630153656006				6	6	6	30.6	30.6	30.6	37.777	0	16.428	9078300000	72	A6TA96	A6TA96	913
29.821590423584	29.4354496002197	29.5537757873535				7	7	7	30.4	30.4	30.4	41.226	0	32.345	9372000000	47	A6TA98	A6TA98	914
28.0089435577393	28.2975215911865	27.8363037109375				4	4	4	24.6	24.6	24.6	26.33	0	27.145	3199900000	22	A6TAA4	A6TAA4	915
27.6949691772461	28.4914493560791	27.9659729003906				5	5	5	19.3	19.3	19.3	28.324	0	8.1118	3284400000	34	A6TAA5	A6TAA5	916
31.3413429260254	31.5627307891846	31.2372436523438				6	6	6	28.2	28.2	28.2	26.623	0	16.511	36779000000	85	A6TAA6	A6TAA6	917
29.4303226470947	29.1534385681152	28.8155422210693				4	4	4	17.6	17.6	17.6	33.053	0	6.1944	9022800000	38	A6TAB6	A6TAB6	918
30.6534080505371	30.1048069000244	30.4100952148438				12	12	12	41.8	41.8	41.8	39.56	0	58.393	16367000000	144	A6TAB8	A6TAB8	919
NaN	NaN	26.9067497253418				3	3	3	11.4	11.4	11.4	32.371	0.0039876	0.48086	1131200000	8	A6TAB9	A6TAB9	920
NaN	27.5117263793945	27.7062454223633				6	6	6	31.6	31.6	31.6	24.235	0	12.089	1804400000	29	A6TAD8	A6TAD8	921
35.6873512268066	35.6081619262695	35.5046920776367				36	36	36	75.3	75.3	75.3	50.688	0	323.31	600320000000	1297	A6TAE0	A6TAE0	923
36.1812744140625	35.7569618225098	35.7777404785156				9	9	9	66.7	66.7	66.7	8.3863	0	305.34	816960000000	896	A6TAE1	A6TAE1	924
29.841796875	30.2376880645752	30.319278717041				11	11	11	38.1	38.1	38.1	35.337	0	87.691	13643000000	81	A6TAE2	A6TAE2	925
28.3624362945557	27.7809085845947	27.7313041687012				5	5	5	39.9	39.9	39.9	15.573	0	12.156	3091000000	36	A6TAE3	A6TAE3	926
28.1955471038818	27.7909507751465	27.9494400024414				8	8	8	18.5	18.5	18.5	43.749	0	6.8015	3040600000	42	A6TAE4	A6TAE4	927
31.6073169708252	31.2997703552246	31.1869697570801				18	18	18	58	58	58	47.092	0	132.47	32702000000	173	A6TAE5	A6TAE5	928
31.3882579803467	31.0857086181641	31.1453037261963				10	10	10	41.9	41.9	41.9	27.747	0	33.583	28606000000	171	A6TAE6	A6TAE6	929
30.98118019104	30.6126403808594	30.6142539978027				19	19	19	48.3	48.3	48.3	54.901	0	140.46	20637000000	149	A6TAE7	A6TAE7	930
28.288158416748	27.7169971466064	27.8736381530762				3	3	3	42.4	42.4	42.4	13.651	0	23.072	2876000000	11	A6TAE8	A6TAE8	931
35.2619361877441	36.1723480224609	36.0573844909668				31	31	31	78.7	78.7	78.7	38.474	0	323.31	728550000000	1450	A6TAF9	A6TAF9	933
33.5504913330078	34.3211479187012	34.4444389343262				17	17	17	59.5	59.5	59.5	37.651	0	323.31	221020000000	533	A6TAG0	A6TAG0	934
31.0038261413574	30.971866607666	30.9209613800049				6	6	6	74.3	74.3	74.3	14.905	0	81.985	23916000000	119	A6TAG4	A6TAG4	935
32.7900772094727	33.0364875793457	32.8212127685547				48	48	48	60.1	60.1	60.1	112.74	0	270.39	90626000000	579	A6TAG5	A6TAG5	936
34.4286842346191	34.7108421325684	34.6857070922852				42	42	42	58.5	58.5	58.5	87.09	0	323.31	300730000000	775	A6TAG7	A6TAG7	937
30.728099822998	30.6896305084229	30.7399444580078				12	12	12	50.5	50.5	50.5	31.062	0	43.252	20416000000	142	A6TAG8	A6TAG8	938
30.7724666595459	30.6146507263184	30.6350402832031				18	18	18	66.7	66.7	66.7	38.554	0	93.434	19674000000	150	A6TAG9	A6TAG9	939
30.2849884033203	30.1412296295166	30.1974029541016				13	13	13	34.2	34.2	34.2	54.423	0	72.503	14264000000	118	A6TAH1	A6TAH1	940
33.7367095947266	33.5294990539551	33.6758346557617				13	13	13	88.5	88.5	88.5	20.122	0	143.08	155880000000	293	A6TAH4	A6TAH4	942
34.133674621582	33.8293380737305	33.8566284179688				12	12	12	54.9	54.9	54.9	29.1	0	168.22	190860000000	396	A6TAH5	A6TAH5	943
32.6451568603516	32.8939437866211	32.7657508850098				8	8	8	69.7	69.7	69.7	11.353	0	101.88	83494000000	166	A6TAI1	A6TAI1	945
34.9845008850098	35.0179405212402	34.8776092529297				46	46	46	75.1	75.1	75.1	86.962	0	323.31	383890000000	988	A6TAI2	A6TAI2	946
34.2948112487793	34.2009048461914	34.1956596374512				28	28	28	93.6	93.6	93.6	36.798	0	323.31	231760000000	722	A6TAI3	A6TAI3	947
35.2744979858398	35.525032043457	35.5827217102051				10	10	10	48.3	48.3	48.3	13.497	0	36.89	543750000000	386	A6TAI4	A6TAI4	948
33.05712890625	33.0443572998047	32.730598449707				7	7	7	56.6	56.6	56.6	13.245	0	130.87	95614000000	229	A6TAI6	A6TAI6	949
33.8424987792969	33.9520225524902	34.0397338867188				46	46	46	69.8	69.8	69.8	71.75	0	323.31	190960000000	873	A6TAI7	A6TAI7	950
32.6151504516602	32.3198127746582	32.4602508544922				14	14	14	70.6	70.6	70.6	32.589	0	228.78	67861000000	321	A6TAJ0	A6TAJ0	951
30.6525993347168	30.3093299865723	30.6159820556641				7	7	7	36.1	36.1	36.1	34.293	0	132.75	18297000000	75	A6TAJ2	A6TAJ2	952
27.705436706543	27.6526336669922	27.5456047058105				4	4	4	24.6	24.6	24.6	27.097	0	24.366	2386900000	25	A6TAJ3	A6TAJ3	953
31.7070922851563	32.1691093444824	32.7542266845703				7	7	7	45.9	45.9	45.9	10.679	0	58.67	60633000000	140	A6TAJ4	A6TAJ4	954
28.3862228393555	27.8604850769043	28.1129894256592				2	2	2	10.7	10.7	10.7	23.841	0	2.9513	3440000000	24	A6TAJ5	A6TAJ5	955
27.0034065246582	27.3588695526123	27.459451675415				2	2	2	29.8	29.8	29.8	7.0744	0.00045683	1.5855	1755800000	14	A6TAJ6	A6TAJ6	956
29.0150604248047	28.7296886444092	28.9971313476563				10	10	10	28.4	28.4	28.4	54.77	0	67.276	5803500000	54	A6TAJ7	A6TAJ7	957
28.4050464630127	28.4986934661865	28.5343227386475				3	3	3	14.7	14.7	14.7	12.618	0	3.186	4327500000	30	A6TAJ8	A6TAJ8	958
26.5992088317871	27.1425075531006	NaN				5	5	5	21.3	21.3	21.3	37.267	0	7.1967	1167400000	17	A6TAK0	A6TAK0	959
27.1617069244385	27.4532012939453	27.3465824127197				7	7	7	27	27	27	36.926	0	28.123	1787700000	23	A6TAK1	A6TAK1	960
NaN	26.4615306854248	NaN				2	2	2	9.5	9.5	9.5	33.438	0	4.0636	721580000	6	A6TAK3	A6TAK3	961
32.234260559082	32.6323394775391	32.4581146240234				28	28	28	69.5	69.5	69.5	61.388	0	224.62	69115000000	348	A6TAK4	A6TAK4	962
36.5633811950684	37.6509552001953	36.9186973571777				62	62	62	84.5	84.5	84.5	95.893	0	323.31	1733200000000	2877	A6TAK6	A6TAK6	963
28.2351150512695	27.8359622955322	27.853609085083				5	5	5	47.4	47.4	47.4	19.796	0	7.0362	2840600000	26	A6TAK7	A6TAK7	964
36.1233558654785	35.937858581543	35.7989540100098				9	9	8	65.2	65.2	60	15.286	0	234.1	810900000000	1109	A6TAK8	A6TAK8	965
35.76171875	35.9003677368164	36.0440711975098				18	18	18	85.3	85.3	85.3	32.62	0	323.31	764920000000	1520	A6TAK9	A6TAK9	966
29.5611839294434	29.4297657012939	29.3567695617676				12	12	12	44.5	44.5	44.5	37.43	0	34.755	8437700000	72	A6TAL0	A6TAL0	967
28.8693656921387	28.7044944763184	28.8380527496338				8	8	8	36.3	36.3	36.3	33.271	0	16.77	5368600000	59	A6TAL1	A6TAL1	968
32.385124206543	32.7355804443359	32.5350494384766				14	14	14	63.6	63.6	63.6	31.792	0	155.26	74094000000	314	A6TAL3	A6TAL3	969
NaN	27.1931762695313	NaN				5	5	5	38.8	38.8	38.8	16.226	0	3.3419	1244300000	14	A6TAL4	A6TAL4	970
NaN	27.5256843566895	NaN				3	3	3	10.7	10.7	10.7	25.368	0	4.1019	1211600000	11	A6TAL6	A6TAL6	971
NaN	29.2842712402344	28.2875480651855				6	6	6	44.1	44.1	44.1	26.479	0	22.46	4220600000	24	A6TAL7	A6TAL7	972
29.1476249694824	31.2421531677246	29.6621246337891				24	24	18	57.5	57.5	45.2	57.952	0	106.44	16027000000	125	A6TAL8	A6TAL8	973
30.3079986572266	31.9633045196533	31.027795791626				53	53	44	57.6	57.6	49.9	140.49	0	157.15	29797000000	232	A6TAL9	A6TAL9	974
30.5435581207275	31.0181121826172	30.7965068817139				9	9	9	54.2	54.2	54.2	23.919	0	39.269	21612000000	97	A6TAM2	A6TAM2	977
29.8753700256348	29.9416694641113	29.7099609375				3	3	3	40.2	40.2	40.2	12.576	0	24.297	11091000000	58	A6TAN0	A6TAN0	979
28.0760803222656	28.5653762817383	27.9504146575928				3	3	3	47.5	47.5	47.5	8.7168	0	8.751	3608700000	22	A6TAN1	A6TAN1	980
27.161190032959	NaN	NaN				4	4	4	29.2	29.2	29.2	23.828	0	7.7354	1009600000	11	A6TAN2	A6TAN2	981
33.729419708252	33.6599388122559	33.6210098266602				22	22	22	84.5	84.5	84.5	30.824	0	312.92	159650000000	630	A6TAN5	A6TAN5	982
30.6682109832764	30.8749771118164	30.5427532196045				16	16	16	58.6	58.6	58.6	40.362	0	100.62	19962000000	143	A6TAN9	A6TAN9	983
28.3428993225098	28.461368560791	28.4306983947754				5	5	5	20.6	20.6	20.6	46.359	0	55.633	4064200000	38	A6TAP0	A6TAP0	984
30.9752311706543	30.8962059020996	30.7961387634277				12	12	12	70.4	70.4	70.4	23.002	0	105.57	22709000000	128	A6TAP1	A6TAP1	985
27.7939472198486	27.7044830322266	27.6682834625244				5	5	5	23.7	23.7	23.7	30.689	0	16.942	2603400000	22	A6TAP2	A6TAP2	986
34.9730377197266	34.898021697998	34.9409255981445				19	19	19	60.6	60.6	60.6	33.951	0	323.31	383180000000	884	A6TAP3	A6TAP3	987
28.2019214630127	27.6258563995361	28.1729316711426				6	6	6	25	25	25	39.497	0	9.4216	2873200000	20	A6TAP5	A6TAP5	988
30.1289405822754	30.0772228240967	30.110990524292				11	11	11	70.1	70.1	70.1	21.1	0	16.019	13134000000	63	A6TAP7	A6TAP7	989
33.309684753418	33.1667098999023	33.0446243286133				16	16	16	61.2	61.2	61.2	39.623	0	153.47	111190000000	292	A6TAP8	A6TAP8	990
30.3149948120117	30.3459243774414	30.1073322296143				5	5	5	31.4	31.4	31.4	23.529	0	44.819	14616000000	84	A6TAT2	A6TAT2	992
29.865140914917	30.1006317138672	29.9526805877686				10	10	10	65.6	65.6	65.6	17.953	0	35.861	12017000000	89	A6TAT4	A6TAT4	993
NaN	27.5481948852539	27.6012077331543				2	2	2	12.7	12.7	12.7	17.757	0.00046083	1.8134	2139100000	17	A6TAT9	A6TAT9	994
31.022310256958	30.8600025177002	31.1112213134766				20	20	18	41.3	41.3	36.8	58.269	0	51.604	25126000000	170	A6TAU0	A6TAU0	995
32.5246963500977	32.2407264709473	32.1968803405762				23	23	23	55.8	55.8	55.8	64.294	0	215.84	62805000000	292	A6TAV8	A6TAV8	997
29.054012298584	27.5292854309082	NaN				11	11	11	21.7	21.7	21.7	77.349	0	85.213	3341800000	33	A6TAV9	A6TAV9	998
29.5090103149414	29.2896423339844	29.3392906188965				7	7	7	30.9	30.9	30.9	33.407	0	40.524	8028400000	91	A6TAW1	A6TAW1	999
NaN	27.0251388549805	26.9380493164063				7	7	7	15.3	15.3	15.3	62.156	0	7.8668	1513000000	28	A6TAW2	A6TAW2	1000
28.6793422698975	28.366792678833	28.7076587677002				8	8	8	29.2	29.2	29.2	38.731	0	36.831	4643400000	40	A6TAW3	A6TAW3	1001
28.8951778411865	28.3918418884277	28.618049621582				12	12	12	39.4	39.4	39.4	47.231	0	13.855	4870000000	43	A6TAW4	A6TAW4	1002
30.7988681793213	30.6960220336914	30.7384929656982				17	17	17	35.2	35.2	35.2	62.994	0	227.03	20544000000	130	A6TAW5	A6TAW5	1003
31.230583190918	31.1678199768066	30.9228706359863				12	12	12	67.4	67.4	67.4	27.089	0	146.23	26586000000	129	A6TAW6	A6TAW6	1004
27.9907512664795	27.7089176177979	27.8801136016846				5	5	5	7.9	7.9	7.9	56.751	0	3.7452	2788900000	29	A6TAW7	A6TAW7	1005
28.552806854248	28.539436340332	28.6603202819824				3	3	3	26.4	26.4	26.4	18.074	0	14.371	4449900000	39	A6TAW8	A6TAW8	1006
32.016056060791	31.9124050140381	31.9431285858154				11	11	11	82.2	82.2	82.2	23.732	0	66.163	47590000000	208	A6TAX1	A6TAX1	1007
30.4620685577393	30.4542789459229	30.1921463012695				9	9	9	81.7	81.7	81.7	10.823	0	42.955	15841000000	70	A6TAX2	A6TAX2	1008
29.8669910430908	30.1102294921875	29.9670486450195				7	7	7	30.6	30.6	30.6	24.916	0	20.893	12072000000	71	A6TAX3	A6TAX3	1009
34.0912933349609	33.9595031738281	34.0233001708984				22	22	22	68.1	68.1	68.1	29.659	0	277.19	202000000000	405	A6TAX4	A6TAX4	1010
31.9635486602783	32.176887512207	32.200496673584				9	9	9	86.5	86.5	86.5	10.31	0	53.804	53433000000	138	A6TAX5	A6TAX5	1011
30.9164218902588	31.3265361785889	30.8931884765625				12	12	12	35.3	35.3	35.3	42.087	0	44.265	24325000000	73	A6TAX6	A6TAX6	1012
29.3706760406494	29.3455619812012	28.9315509796143				5	5	5	35.2	35.2	35.2	20.772	0	19.19	7201200000	36	A6TAX8	A6TAX8	1014
28.5272598266602	28.7470664978027	28.4146270751953				6	6	6	35.1	35.1	35.1	24.7	0	14.672	4544100000	45	A6TAX9	A6TAX9	1015
30.8404884338379	31.2318553924561	31.2764701843262				4	4	4	40.4	40.4	40.4	12.553	0	67.95	26865000000	116	A6TAY1	A6TAY1	1016
28.869686126709	28.6121597290039	28.9991207122803				4	4	4	80.3	80.3	80.3	6.7484	0	26.67	5379800000	50	A6TAY2	A6TAY2	1017
28.5642223358154	28.5207710266113	28.5837955474854				5	5	5	15.3	15.3	15.3	50.429	0	19.547	4625900000	47	A6TAY3	A6TAY3	1018
28.1326332092285	28.013011932373	27.9251594543457				5	5	5	34.4	34.4	34.4	21.327	0	11.389	3141300000	41	A6TAY4	A6TAY4	1019
28.0079345703125	27.9722232818604	27.8423595428467				4	4	4	8.7	8.7	8.7	56.453	0	20.373	2836100000	28	A6TAY7	A6TAY7	1020
33.1834945678711	33.3406829833984	33.2073593139648				16	16	16	62.2	62.2	62.2	34.893	0	117.56	116470000000	269	A6TAY8	A6TAY8	1021
NaN	28.6496715545654	28.2065505981445				3	3	3	20.7	20.7	20.7	27.573	0	10.627	3890400000	28	A6TAY9	A6TAY9	1022
32.0830001831055	32.1636772155762	31.9439888000488				11	11	11	40.6	40.6	40.6	31.259	0	86.062	51724000000	224	A6TAZ0	A6TAZ0	1023
26.4691600799561	NaN	NaN				5	5	5	20.8	20.8	20.8	29.67	0.0018034	1.0907	854110000	15	A6TAZ3	A6TAZ3	1024
34.7305755615234	34.5195541381836	34.6609039306641				5	5	5	78.3	78.3	78.3	7.4023	0	173.91	342220000000	355	A6TAZ5	A6TAZ5	1025
29.0521221160889	29.3132629394531	28.6869983673096				6	6	6	45.8	45.8	45.8	10.611	0	29.264	6391800000	33	A6TAZ6	A6TAZ6	1026
32.4352760314941	32.4025688171387	32.3092651367188				20	20	20	71.9	71.9	71.9	29.978	0	277.43	64202000000	313	A6TAZ8	A6TAZ8	1027
31.4144706726074	31.245569229126	31.3063468933105				9	9	9	35	35	35	32.046	0	71.592	30886000000	145	A6TB00	A6TB00	1028
33.2414779663086	33.1712417602539	33.0600051879883				36	36	36	59.8	59.8	59.8	76.67	0	283.64	110130000000	533	A6TB01	A6TB01	1029
33.2446403503418	33.4856834411621	33.3765754699707				17	17	17	65.8	65.8	65.8	24.974	0	261.61	127240000000	450	A6TB02	A6TB02	1030
31.9387149810791	31.7399749755859	31.5938777923584				7	7	7	57	57	57	17.984	0	101.97	41566000000	150	A6TB03	A6TB03	1031
29.9666309356689	29.9447784423828	30.1447944641113				21	21	21	32.5	32.5	32.5	94.803	0	36.044	12470000000	110	A6TB05	A6TB05	1032
28.7902679443359	NaN	NaN				6	6	6	17.4	17.4	17.4	52.601	0	4.3469	3252900000	12	A6TB06	A6TB06	1033
30.7680931091309	29.9948120117188	30.5051307678223				4	4	4	82.3	82.3	82.3	8.9559	0	53.539	16969000000	101	A6TB07	A6TB07	1034
28.9603080749512	27.4487590789795	NaN				2	2	2	9.3	9.3	9.3	37.036	0.0069869	0.146	4600700000	19	A6TB10	A6TB10	1035
28.7664852142334	28.9427318572998	28.947416305542				4	4	4	56.2	56.2	56.2	12.251	0	39.292	5677900000	70	A6TB11	A6TB11	1036
NaN	26.4742279052734	NaN				3	3	3	13.2	13.2	13.2	25.002	0	3.1135	732590000	8	A6TB15	A6TB15	1038
26.4069194793701	NaN	NaN				6	6	6	9.2	9.2	9.2	77.651	0	2.6771	1980100000	15	A6TB16	A6TB16	1039
32.1961212158203	31.5765552520752	31.3714942932129				9	9	9	60.3	60.3	60.3	23.234	0	86.705	42033000000	140	A6TB17	A6TB17	1040
26.9144554138184	26.853141784668	27.0164947509766				4	4	4	47	47	47	12.629	0	4.1058	1483800000	25	A6TB18	A6TB18	1041
32.6773223876953	32.7002754211426	32.5379867553711				19	19	19	63	63	63	41.98	0	132.72	76255000000	291	A6TB19	A6TB19	1042
